date,tata_steel,reliance_industries,adani_enterprises,asian_paints,bharti_airtel,bajaj_finserv,hdfc_bank,infosys,itc,hero_moto_corps,mahindra_and_mahindra,nippon_india_smallcap_fund,parag_parikh_flexi_cap_fund,hdfc_liquid_fund,sbi_liquid_fund,axis_liquid_fund,icici_pru_liquid_fund,snp_500,nasdaq_100,bitcoin,ethereum,physical_gold,sgb,pune_commercial_space
2024-05-19,14174.28,3104.07,12869.59,6296.33,5213.58,1220.67,1197.05,8218.0,11860.8,8980.28,2743.52,1232.02,2946.84,25.89,27.41,31.0,14.84,1202.27,1234.86,1029.5,1183.51,7562.71,8547.88,12245.04
2024-05-20,14364.42,3119.35,13016.87,6430.72,5357.02,1261.71,1169.65,8290.9,11975.03,9383.25,2848.87,1255.99,2913.84,25.93,27.37,30.96,14.81,1234.72,1258.19,999.85,1196.87,7498.1,8612.64,12219.29
2024-05-21,14190.65,3135.27,12855.27,6132.96,5247.77,1223.51,1200.48,8073.23,12157.83,9508.98,2822.89,1241.83,2941.29,25.88,27.37,30.92,14.84,1251.47,1242.82,957.8,1229.85,7459.02,8463.45,12253.2
2024-05-22,13927.52,3182.52,13171.49,6287.57,5234.92,1244.82,1204.56,7991.26,12007.96,9269.56,2848.71,1233.24,2841.22,25.94,27.44,30.88,14.84,1242.6,1272.11,1101.65,1210.87,7599.93,8450.5,12252.34
2024-05-23,14285.44,3162.43,12817.4,6222.26,5215.98,1273.5,1224.48,8332.23,11978.53,9110.61,2767.84,1241.76,2894.3,25.92,27.38,30.98,14.83,1202.95,1223.48,1101.23,1250.05,7528.46,8552.07,12261.21
2024-05-24,14266.75,3222.68,12917.09,6235.36,5247.12,1234.63,1199.94,8333.05,11894.03,9378.42,2761.4,1214.92,2858.57,25.94,27.37,30.9,14.8,1266.38,1237.47,1088.94,1221.79,7518.01,8561.94,12214.62
2024-05-25,13967.24,3193.8,12679.51,6271.87,5236.17,1230.51,1166.13,7891.2,11976.37,9033.17,2802.61,1244.76,2824.5,25.93,27.36,30.94,14.82,1264.25,1258.27,1017.2,1232.0,7459.02,8616.42,12259.24
2024-05-26,14964.23,3150.75,12944.89,6330.86,5183.24,1257.0,1203.43,7988.28,12249.92,9112.24,2830.7,1264.49,2887.43,25.95,27.44,30.98,14.86,1260.11,1236.4,1039.92,1226.79,7550.0,8570.67,12280.32
2024-05-27,14659.58,3166.74,12730.7,6206.02,5277.27,1252.86,1204.52,8038.32,12004.09,9153.55,2850.9,1273.19,2886.84,25.97,27.38,30.89,14.87,1260.77,1259.74,1079.5,1250.11,7587.41,8665.1,12281.18
2024-05-28,14208.22,3145.83,13183.69,6284.08,5269.22,1259.34,1220.85,8465.02,11910.71,9284.17,2810.21,1231.87,2893.62,25.92,27.45,30.86,14.86,1269.14,1278.17,943.18,1215.61,7520.09,8617.42,12256.11
2024-05-29,14287.75,3240.37,13250.59,6327.3,5327.0,1250.21,1222.73,8160.8,12077.4,9514.88,2843.79,1252.45,2778.66,25.98,27.47,31.02,14.88,1201.14,1268.6,1082.91,1198.54,7476.26,8574.98,12285.49
2024-05-30,14628.05,3168.96,12948.7,6260.59,5307.92,1254.24,1197.22,8044.12,12071.69,9361.28,2739.36,1227.72,2870.29,26.0,27.44,31.08,14.84,1262.35,1236.13,1026.33,1207.12,7549.42,8511.94,12298.2
2024-05-31,14069.08,3199.66,12621.5,6274.49,5168.9,1207.64,1221.14,8183.98,12113.8,9122.04,2851.83,1210.54,2907.38,25.96,27.46,30.94,14.82,1221.25,1260.88,1000.3,1283.3,7485.77,8589.53,12268.73
2024-06-01,14714.31,3204.77,12894.36,6495.38,5177.56,1228.74,1214.14,8164.95,11928.88,9343.53,2757.21,1265.64,2889.92,25.92,27.39,31.07,14.87,1266.89,1240.86,1006.73,1200.89,7625.9,8479.76,12309.12
2024-06-02,14389.43,3211.35,13108.9,6309.87,5254.76,1238.95,1251.55,8053.05,12120.09,9248.02,2804.61,1236.85,2874.49,25.95,27.4,30.99,14.89,1220.63,1248.95,983.05,1217.25,7481.81,8642.46,12318.42
2024-06-03,13905.78,3232.68,12849.87,6309.26,5220.71,1227.58,1190.86,8329.29,12176.47,9770.09,2818.76,1248.44,2923.69,25.99,27.47,30.91,14.86,1251.26,1274.92,1022.39,1230.86,7574.1,8538.53,12226.69
2024-06-04,14251.54,3200.59,13264.39,6406.54,5332.71,1234.67,1226.57,8069.22,12098.74,9076.15,2813.36,1235.04,2944.32,26.03,27.45,30.98,14.87,1257.15,1247.69,1059.71,1260.23,7562.91,8603.92,12384.48
2024-06-05,14562.08,3194.17,13185.81,6412.78,5331.91,1233.84,1212.0,8085.74,12105.75,9739.0,2790.77,1247.28,2878.14,26.02,27.42,31.11,14.9,1240.39,1253.07,991.34,1269.08,7519.75,8663.08,12355.15
2024-06-06,14452.16,3240.53,12685.64,6366.61,5305.68,1243.88,1231.69,8007.59,11907.12,9450.78,2781.6,1234.95,2848.4,26.06,27.46,31.15,14.88,1240.32,1241.24,952.11,1210.82,7436.01,8574.06,12334.78
2024-06-07,14777.26,3151.05,13021.06,6242.93,5254.09,1279.85,1250.33,8043.24,11908.61,9047.95,2830.83,1282.07,2896.5,25.95,27.51,30.99,14.9,1248.8,1233.8,1135.7,1240.78,7644.35,8640.77,12306.94
2024-06-08,14785.45,3184.49,12981.26,6240.83,5290.88,1228.25,1219.5,8051.49,12152.96,9301.74,2794.82,1264.74,2840.26,26.03,27.49,31.0,14.86,1271.44,1280.04,1038.53,1232.66,7556.22,8564.86,12355.44
2024-06-09,14735.48,3224.19,13314.08,6318.16,5197.95,1263.51,1247.06,8324.9,12135.18,9270.84,2769.81,1197.79,2962.97,26.01,27.53,31.03,14.87,1248.65,1270.07,981.64,1185.81,7584.97,8583.93,12347.9
2024-06-10,14369.58,3198.25,13070.48,6409.53,5311.1,1243.58,1238.2,7996.7,12080.63,9452.19,2745.25,1241.64,2890.88,26.06,27.54,30.97,14.91,1225.51,1247.99,997.3,1226.57,7487.36,8542.27,12326.84
2024-06-11,14235.61,3193.82,13096.01,6529.87,5272.07,1260.9,1182.21,8428.79,12228.87,9338.57,2755.99,1236.44,2852.9,26.05,27.54,31.02,14.84,1267.08,1255.37,1122.67,1229.56,7614.03,8733.22,12333.74
2024-06-12,14383.95,3208.61,13262.96,6375.53,5337.12,1238.63,1208.28,8241.55,12146.08,9211.6,2759.06,1257.27,2947.93,26.07,27.51,31.08,14.91,1217.68,1270.77,1054.41,1269.29,7574.44,8478.54,12316.75
2024-06-13,14788.69,3212.09,13405.1,6108.2,5226.41,1233.15,1215.21,8276.23,12059.46,9102.55,2791.57,1226.69,2871.12,26.07,27.53,31.25,14.9,1240.46,1263.62,1003.83,1290.7,7735.46,8547.98,12392.73
2024-06-14,14220.3,3166.97,13306.25,6482.14,5300.21,1263.32,1218.44,8238.71,11914.85,9325.8,2842.98,1240.73,2944.97,26.06,27.52,30.98,14.91,1265.86,1262.37,1014.84,1231.42,7587.25,8589.94,12323.0
2024-06-15,14723.34,3211.62,13308.98,6321.99,5239.88,1239.54,1191.81,8164.45,12075.8,9596.16,2842.68,1271.76,2961.23,26.04,27.54,31.14,14.89,1236.11,1294.23,958.5,1249.51,7544.45,8635.23,12351.41
2024-06-16,14909.95,3148.97,12898.45,6467.51,5333.83,1243.31,1272.45,8097.64,11821.74,9527.48,2914.84,1229.94,2947.55,26.03,27.55,31.14,14.89,1243.14,1246.76,1052.23,1239.36,7547.85,8574.15,12381.72
2024-06-17,14751.67,3200.24,13514.72,6321.98,5184.45,1267.2,1228.92,8011.81,11953.37,9356.4,2867.32,1281.83,2985.73,26.1,27.6,31.12,14.94,1328.24,1273.61,1019.87,1193.07,7656.33,8629.58,12378.34
2024-06-18,15196.85,3191.88,13273.72,6399.52,5367.57,1260.52,1259.18,8335.87,12077.15,9576.61,2851.44,1293.61,2919.29,26.1,27.55,31.17,14.92,1248.06,1262.0,1082.3,1248.46,7545.66,8643.86,12324.04
2024-06-19,14952.85,3213.59,13145.27,6875.32,5304.99,1239.16,1242.94,8269.87,12173.8,9514.37,2849.07,1266.32,2929.41,26.14,27.59,31.16,14.92,1275.16,1241.05,1054.93,1272.5,7637.76,8597.68,12364.05
2024-06-20,14759.38,3216.73,13099.88,6840.77,5301.44,1289.4,1282.76,8067.15,12165.79,9416.77,2790.59,1273.32,2907.98,26.12,27.56,31.2,14.93,1251.32,1289.74,1083.89,1277.04,7476.5,8654.84,12443.27
2024-06-21,14282.06,3209.89,12976.04,6840.82,5439.1,1257.39,1190.25,7995.63,12078.88,9880.45,2875.7,1251.38,2877.1,26.11,27.53,31.1,14.92,1263.38,1267.62,1043.54,1221.43,7612.21,8614.02,12403.52
2024-06-22,14641.87,3220.19,13570.45,6888.7,5312.33,1294.48,1215.24,8240.52,12280.75,9899.49,2765.63,1282.82,2901.54,26.12,27.62,31.14,14.94,1259.86,1271.88,1045.12,1248.01,7690.33,8501.49,12494.76
2024-06-23,14405.68,3137.89,13053.57,6932.02,5422.54,1229.06,1247.24,7969.11,12248.96,9456.2,2879.22,1289.02,2952.48,26.13,27.56,31.21,14.93,1277.07,1267.13,1040.15,1234.71,7586.28,8636.73,12430.31
2024-06-24,14262.89,3253.49,13343.23,6777.35,5386.52,1266.73,1255.26,8336.3,12112.3,9536.18,2846.93,1313.35,2945.82,26.16,27.54,31.12,14.94,1258.2,1268.08,1043.67,1236.41,7521.33,8600.34,12415.82
2024-06-25,14482.45,3263.92,13200.61,7066.89,5338.92,1274.27,1245.38,8528.89,12003.85,9648.6,2750.32,1270.06,2918.96,26.13,27.62,31.21,14.94,1250.25,1272.51,1046.33,1294.89,7573.48,8569.48,12418.24
2024-06-26,14967.37,3275.29,13084.8,6981.82,5348.6,1251.43,1200.28,8167.43,12267.87,9588.82,2764.82,1248.14,2978.14,26.1,27.71,31.16,14.95,1232.29,1300.25,1101.0,1294.07,7439.28,8673.77,12374.69
2024-06-27,14514.21,3254.13,13094.15,7114.35,5417.19,1280.5,1217.85,8299.09,12043.61,9625.96,2846.73,1251.49,2905.83,26.17,27.66,31.18,14.93,1305.68,1281.76,986.41,1283.01,7588.3,8558.23,12405.43
2024-06-28,14854.12,3352.83,13293.71,6997.39,5356.88,1289.49,1233.47,8157.98,12281.07,9530.61,2821.05,1286.45,2992.0,26.16,27.64,31.15,14.98,1266.81,1253.23,1030.53,1242.41,7590.09,8678.89,12416.43
2024-06-29,14938.69,3477.41,13177.78,6686.32,5339.3,1254.48,1217.29,8470.79,12277.41,9591.93,2896.69,1244.23,2937.41,26.18,27.66,31.26,15.01,1246.49,1273.62,1020.0,1240.76,7681.81,8581.34,12427.97
2024-06-30,14689.74,3461.47,13176.5,6792.09,5346.47,1271.54,1221.45,8363.33,12327.08,9509.91,2889.68,1244.95,2944.59,26.16,26.35,31.19,14.94,1259.22,1273.0,1084.61,1284.54,7518.65,8678.39,12469.96
2024-07-01,14605.78,3445.21,13017.32,7079.4,5361.54,1276.94,1261.06,8236.69,12198.25,9638.61,2785.27,1227.47,2949.01,26.17,26.38,31.29,15.0,1243.66,1264.43,1106.21,1270.58,7647.6,8730.07,12486.85
2024-07-02,14623.41,3485.67,13194.25,6913.54,5343.57,1267.83,1238.55,8418.67,12531.54,9613.91,2760.26,1250.98,2943.06,26.16,26.34,31.24,15.02,1275.43,1298.93,1047.36,1253.61,7624.05,8632.2,12429.25
2024-07-03,14698.13,3418.22,13192.77,6893.85,5360.16,1249.67,1265.0,8315.55,12301.12,9280.85,2809.56,1245.5,2898.94,26.2,26.31,31.22,14.94,1292.33,1274.73,978.44,1289.07,7629.21,8662.51,12435.23
2024-07-04,14875.52,3460.04,13181.74,6995.78,5365.06,1261.48,1228.72,8628.25,12312.87,9490.62,2935.82,1274.08,2961.71,26.2,26.37,31.36,14.97,1247.99,1269.58,999.94,1294.14,7565.29,8803.65,12478.74
2024-07-05,14688.26,3420.07,13542.37,6886.05,5429.03,1273.54,1224.83,8384.29,12113.09,9166.3,2798.15,1249.09,2966.81,26.21,26.37,31.38,14.97,1249.42,1279.6,1058.72,1259.1,7655.78,8646.34,12543.66
2024-07-06,14273.37,3422.36,13253.48,6994.0,5346.99,1279.55,1273.07,8258.95,12123.95,9674.69,2771.04,1259.22,2949.46,26.21,26.39,31.28,14.97,1299.85,1266.32,1037.59,1248.21,7621.99,8747.88,12497.83
2024-07-07,15296.42,3453.12,13180.95,6803.54,5273.65,1279.6,1258.7,8000.31,12250.93,9893.93,2834.8,1226.45,2942.06,26.21,26.43,31.4,14.98,1283.63,1266.35,1069.68,1279.56,7606.69,8661.72,12455.0
2024-07-08,14720.78,3493.54,13151.09,6791.51,5299.04,1277.24,1221.99,8212.94,12469.21,9644.01,2841.49,1274.49,2915.52,26.21,26.51,31.28,15.0,1283.48,1264.17,1066.19,1285.45,7670.58,8859.1,12529.08
2024-07-09,14485.66,3493.56,13360.53,6756.51,5407.83,1248.1,1214.85,8373.91,12217.69,9488.72,2890.64,1270.12,2885.41,26.27,26.43,31.39,14.98,1273.22,1274.87,987.15,1227.51,7621.8,8709.46,12463.19
2024-07-10,14289.4,3505.6,13206.63,6903.17,5479.09,1272.3,1247.59,8392.83,12214.77,9377.21,2809.89,1272.06,2970.57,26.24,26.38,31.25,14.98,1267.38,1285.75,968.62,1270.85,7671.26,8617.72,12499.99
2024-07-11,14764.85,3448.48,13758.85,6819.65,5389.85,1256.91,1213.2,8577.76,12300.64,9334.12,2829.6,1290.1,2971.15,26.22,26.45,31.3,15.01,1418.63,1254.38,1079.72,1289.06,7724.64,8655.84,12550.93
2024-07-12,14558.2,3543.72,13531.12,6739.37,5396.98,1283.31,1236.19,8058.78,12126.55,9787.55,2796.84,1259.44,2886.73,26.21,26.45,31.4,15.03,1383.74,1270.76,972.39,1252.66,7600.45,8695.82,12513.35
2024-07-13,14692.3,3456.11,13423.43,6964.64,5250.07,1281.61,1262.96,8296.38,12263.15,9342.5,2771.9,1271.93,2913.26,26.26,26.41,31.43,15.01,1383.76,1256.48,1006.52,1244.27,7651.87,8648.06,12518.8
2024-07-14,15113.88,3422.24,13810.46,6840.94,5344.14,1267.15,1258.31,8466.05,12312.01,9621.16,2775.84,1242.34,2949.33,26.26,26.49,31.22,14.99,1372.92,1281.86,1106.98,1253.93,7574.65,8776.07,12586.51
2024-07-15,14990.89,3517.91,13373.62,7199.56,5390.76,1283.46,1243.25,8539.55,12246.77,9360.59,2736.58,1308.51,3022.29,26.25,26.47,31.37,15.04,1397.36,1387.35,1014.45,1251.16,7588.23,8589.2,12566.46
2024-07-16,15437.19,3726.79,13381.18,6789.96,5403.66,1263.7,1277.39,8664.32,12593.24,9263.1,2944.66,1277.96,3002.42,26.25,26.48,31.43,15.02,1329.73,1378.17,1097.86,1278.17,7713.73,8770.76,12586.1
2024-07-17,14881.55,3795.65,13594.54,6920.47,5419.91,1268.33,1220.59,8175.17,12411.86,9778.13,2874.42,1248.96,2991.91,26.25,26.5,31.31,15.03,1378.64,1363.79,1090.16,1242.15,7625.56,8755.85,12503.31
2024-07-18,14953.83,3742.35,13478.41,6976.27,5365.78,1294.62,1258.77,8483.51,12392.21,9294.43,2946.49,1293.63,2981.09,26.29,26.54,31.34,15.01,1399.73,1357.38,1021.38,1306.17,7644.12,8782.16,12568.59
2024-07-19,15071.16,3769.85,13712.65,7040.74,5447.53,1292.4,1249.41,8580.27,12488.51,9890.59,2852.74,1270.89,2973.12,26.27,26.52,31.38,15.02,1435.27,1356.9,1054.29,1285.48,7660.54,8760.8,12619.89
2024-07-20,14603.63,3699.01,13608.66,7000.32,5479.09,1278.35,1257.92,8357.11,12448.84,9880.68,2845.19,1292.22,3036.03,26.28,26.49,31.38,15.03,1385.36,1385.67,1146.54,1358.6,7586.54,8750.21,12640.21
2024-07-21,14137.9,3883.83,13427.15,7068.71,5385.0,1244.34,1220.39,8411.08,12328.06,9382.68,2917.16,1281.87,3033.82,26.28,26.51,31.36,15.01,1385.86,1350.53,1026.39,1264.33,7620.78,8763.9,12532.69
2024-07-22,15551.99,3799.45,13013.14,6949.6,5421.98,1256.27,1220.98,8381.73,12417.95,9727.9,2872.02,1315.84,2956.45,26.3,26.53,31.39,15.05,1349.61,1343.98,1014.9,1282.02,7565.04,8816.41,12576.97
2024-07-23,15060.98,3798.43,13502.23,7078.13,5381.34,1281.51,1266.66,8422.86,12290.04,9437.37,2854.5,1274.75,2951.39,26.34,26.55,31.43,15.04,1398.58,1389.39,983.42,1257.86,7566.39,8761.79,12617.12
2024-07-24,14347.25,3797.06,13819.24,7007.65,5469.45,1305.86,1215.35,8369.58,12429.19,9672.81,2963.94,1254.5,3034.42,26.3,26.59,31.44,15.03,1361.87,1373.57,1023.88,1262.23,7595.04,8781.61,12600.23
2024-07-25,15075.91,3881.74,13742.95,6915.34,5424.88,1278.42,1237.01,8306.31,12148.3,9628.43,2939.92,1257.11,3070.33,26.32,26.54,31.44,15.02,1375.98,1374.55,1145.6,1306.46,7720.24,8678.69,12604.39
2024-07-26,14882.11,3847.48,13648.58,6939.08,5582.14,1316.35,1267.95,8451.09,12397.37,9851.58,2981.78,1259.54,2964.5,26.29,26.53,31.59,15.04,1392.26,1408.34,1012.61,1279.05,7608.52,8667.81,12626.7
2024-07-27,15129.77,3796.99,13923.22,7121.3,5577.09,1288.48,1217.0,8300.15,12142.58,9738.97,2804.77,1311.42,2973.96,26.34,26.58,31.46,15.04,1357.72,1373.16,1051.22,1275.05,7612.28,8734.27,12625.32
2024-07-28,15456.16,3829.82,13554.93,6983.06,5404.35,1253.87,1280.05,8323.22,12434.85,9861.76,2911.85,1289.83,2971.24,26.3,26.56,31.52,15.05,1361.48,1375.84,1074.04,1319.14,7607.62,8761.91,12633.68
2024-07-29,14549.33,3822.12,13499.83,7061.53,5469.83,1257.72,1283.36,8487.91,12409.15,9521.49,2903.4,1326.88,3019.65,26.38,26.55,31.45,15.05,1352.96,1386.11,1041.38,1304.02,7714.44,8784.93,12680.97
2024-07-30,15114.65,3824.13,13799.56,6927.5,5412.07,1293.98,1294.5,8497.03,12543.33,9485.2,2895.41,1310.71,3063.28,26.33,26.59,31.51,15.06,1379.23,1363.0,1135.54,1272.3,7638.14,8818.26,12647.13
2024-07-31,15004.2,3776.53,13235.7,6964.06,5599.44,1295.12,1251.25,8741.3,12306.74,9805.05,2915.84,1330.44,2994.67,26.4,26.6,31.44,15.06,1337.4,1391.15,1013.93,1282.47,7680.82,8772.9,12661.77
2024-08-01,15849.55,3724.34,13343.6,7009.54,5478.9,1324.71,1263.53,8558.03,12370.48,9878.34,2938.66,1287.7,3071.85,26.35,26.63,31.53,15.06,1421.98,1389.59,1072.82,1299.98,7650.32,8831.05,12604.22
2024-08-02,15819.71,3809.88,13214.01,7053.18,5366.79,1274.51,1277.35,8568.68,12481.51,9973.93,2862.79,1247.85,3092.92,26.37,26.6,31.61,15.04,1367.5,1382.83,1149.64,1259.45,7657.52,8633.62,12623.41
2024-08-03,15592.41,3750.31,13401.96,7120.3,5433.09,1291.61,1286.36,8480.04,12343.52,9584.98,2858.63,1268.9,3025.95,26.41,26.63,31.55,15.05,1361.42,1408.75,1100.03,1351.31,7682.61,8870.95,12718.12
2024-08-04,16494.53,3861.11,13496.07,7053.63,5493.33,1271.34,1280.53,8772.48,12351.19,9912.93,2907.29,1292.27,3111.25,26.38,26.57,31.52,15.07,1402.39,1371.47,1090.6,1292.23,7607.08,8739.16,12744.99
2024-08-05,14946.87,3752.47,13802.34,7040.04,5549.58,1296.06,1259.64,8560.79,12366.58,9531.95,2940.49,1316.79,2944.87,26.39,26.62,31.45,15.07,1369.08,1384.35,1128.75,1298.89,7663.89,8843.35,12684.82
2024-08-06,15722.66,3754.28,13749.11,6887.62,5440.92,1256.18,1270.91,8218.02,12609.83,9632.76,2960.18,1328.74,3045.23,26.37,26.64,31.48,15.08,1389.68,1374.2,1095.09,1298.6,7756.88,8805.92,12723.34
2024-08-07,15915.66,3835.6,13900.22,7139.87,5422.35,1288.72,1264.46,8615.98,12496.08,9556.34,2995.41,1218.35,3009.35,26.36,26.67,31.53,15.08,1403.33,1404.63,1068.64,1304.75,7693.18,8753.91,12656.77
2024-08-08,16609.91,3831.56,13235.43,7291.88,5433.97,1297.58,1314.05,8348.94,12494.72,9703.07,2981.38,1261.57,3075.71,26.36,26.68,31.64,15.09,1369.92,1365.24,1015.6,1265.01,7686.14,8776.32,12699.46
2024-08-09,15751.53,3825.23,13685.46,7086.58,5413.2,1285.88,1269.18,8746.46,12628.15,9913.43,2923.16,1259.57,2987.98,26.41,26.64,31.59,15.07,1366.98,1389.94,1095.74,1290.42,7750.6,8689.85,12681.86
2024-08-10,15638.76,3811.19,13694.37,7274.61,5587.69,1296.44,1289.57,8635.44,12559.9,9761.2,2917.6,1263.26,2998.8,26.45,26.66,31.45,15.09,1390.98,1378.98,1131.03,1256.52,7669.05,8750.9,12715.37
2024-08-11,16314.78,3812.32,13375.21,7121.77,5585.18,1316.59,1263.66,8702.86,12459.96,9606.85,2919.48,1288.14,2987.17,26.42,26.71,31.59,15.1,1402.32,1393.4,1077.43,1348.73,7585.36,8613.09,12733.46
2024-08-12,15471.87,3879.07,13157.7,6987.77,5508.87,1285.73,1258.49,8618.48,12647.02,9509.34,2805.05,1327.62,3020.2,26.47,26.59,31.52,15.12,1435.59,1410.27,1061.12,1290.78,7686.51,8749.56,12729.43
2024-08-13,16674.82,3838.86,13487.12,7023.53,5571.32,1303.71,1300.06,8411.19,12650.77,9315.04,2966.39,1305.82,3018.99,26.42,26.68,31.62,15.15,1380.47,1389.01,1105.67,1293.81,7683.65,8776.08,12712.7
2024-08-14,15579.81,3841.58,13963.31,6881.68,5512.52,1329.03,1247.06,8507.96,12390.41,9613.0,3029.68,1235.99,3089.76,26.42,26.63,31.58,15.11,1379.63,1437.94,1051.77,1268.59,7746.9,8869.83,12687.27
2024-08-15,15727.74,3883.89,13543.87,6914.44,5552.22,1305.38,1246.98,8691.95,12435.48,9874.12,2914.18,1270.0,3055.2,26.47,26.64,31.61,15.1,1364.14,1417.34,994.64,1266.55,7722.2,8861.94,12804.43
2024-08-16,15878.3,3873.4,13873.21,7250.99,5512.48,1322.73,1276.0,8711.67,12851.91,9914.62,2884.53,1317.03,3014.22,26.46,26.72,31.67,15.11,1364.57,1370.13,1099.39,1310.47,7681.5,8750.06,12737.22
2024-08-17,16036.84,3814.82,13849.43,7254.13,5490.75,1312.53,1297.04,8505.73,12288.32,9658.28,2994.73,1285.26,3236.94,26.51,26.64,31.54,15.11,1374.89,1380.2,984.36,1329.27,7630.68,8817.91,12720.81
2024-08-18,15542.62,3877.05,13646.06,7286.63,5517.97,1310.4,1281.35,8883.08,12523.93,9843.86,2936.01,1268.05,3037.21,26.51,26.73,31.74,15.1,1364.88,1419.89,977.17,1316.53,7761.9,8832.8,12711.28
2024-08-19,15970.73,3871.2,13981.39,7124.33,5423.59,1307.69,1253.45,8366.51,12706.19,9748.07,2936.99,1318.4,3085.11,26.48,26.66,31.71,15.11,1414.01,1379.26,1000.34,1303.32,7807.64,8812.38,12796.81
2024-08-20,16538.57,3785.76,13465.69,7065.18,5436.92,1271.87,1284.69,8796.37,12580.3,9941.45,2999.88,1262.53,2905.49,26.52,26.66,31.7,15.1,1395.06,1423.17,1113.41,1333.89,7792.5,8864.34,12791.66
2024-08-21,16288.6,3869.44,13759.09,6936.71,5462.59,1281.47,1272.2,8682.27,12381.34,9650.19,2927.6,1298.73,3002.27,26.49,26.76,31.78,15.13,1397.49,1388.26,1029.7,1280.9,7721.09,8752.41,12773.12
2024-08-22,16531.99,3849.5,13647.96,6914.83,5509.47,1301.41,1317.84,8751.54,12846.47,9638.56,2920.26,1259.27,2997.14,26.51,26.79,31.7,15.12,1414.83,1407.94,1114.79,1302.62,7762.13,8964.86,12688.93
2024-08-23,16012.1,3823.04,13449.96,7214.22,5641.59,1290.35,1237.28,8651.84,12799.28,9592.26,2901.35,1288.88,2963.4,26.48,26.78,31.63,15.1,1439.93,1421.55,1115.47,1328.25,7734.04,8798.63,12820.95
2024-08-24,15802.18,3857.61,13651.08,7220.66,5438.34,1286.78,1306.46,8623.21,12653.95,9654.65,2933.52,1295.05,3055.3,26.53,26.72,31.69,15.17,1378.8,1398.0,1065.97,1327.53,7708.67,8764.96,12767.98
2024-08-25,15988.22,3849.06,13568.5,7222.75,5562.75,1295.68,1305.92,8542.13,12496.97,9950.3,2948.36,1326.36,3056.6,26.55,26.74,31.53,15.15,1430.91,1434.74,1182.98,1299.28,7697.4,8869.41,12769.65
2024-08-26,16466.98,3802.63,13793.15,7053.25,5579.38,1280.13,1262.53,8611.36,12660.74,9538.65,2965.9,1277.57,3083.17,26.48,26.73,31.63,15.12,1398.04,1435.06,1106.7,1306.38,7724.75,8760.49,12803.14
2024-08-27,15720.03,3890.03,13926.98,6927.98,5496.92,1331.8,1268.59,8429.02,12655.75,9830.23,3064.7,1320.07,3096.6,26.56,26.74,31.71,15.16,1331.34,1416.03,1147.08,1276.65,7748.48,8925.1,12804.94
2024-08-28,15844.55,3980.68,13586.26,7003.48,5481.57,1313.68,1300.56,8426.32,12453.42,10077.23,2863.22,1273.43,3035.04,26.54,26.77,31.76,15.11,1440.5,1405.79,1111.19,1349.5,7759.13,8903.45,12740.67
2024-08-29,15766.39,3957.38,13606.72,7237.04,5610.44,1292.82,1274.1,8946.55,12634.24,9501.53,2979.69,1292.41,3112.76,26.53,26.74,31.79,15.16,1406.11,1431.43,1023.82,1332.99,7712.35,8834.12,12780.63
2024-08-30,15652.24,3881.29,14095.27,7143.88,5557.78,1310.24,1253.04,8761.78,12519.31,9806.97,2936.57,1271.18,3071.24,26.55,26.75,31.67,15.17,1401.6,1432.58,1112.64,1317.76,7779.25,8808.9,12853.9
2024-08-31,15687.3,3870.56,13737.37,7223.38,5633.82,1283.13,1301.28,8682.04,12791.84,9906.6,2928.58,1326.76,3067.92,26.53,26.75,31.81,15.13,1382.32,1402.12,1018.78,1363.66,7840.79,8814.27,12816.48
2024-09-01,15873.02,3981.34,13795.44,6994.18,5477.63,1375.89,1285.71,8511.48,12633.11,9693.16,3021.91,1318.18,3075.52,26.56,26.74,31.74,15.18,1409.04,1415.02,1124.08,1328.29,7675.75,8755.34,12829.36
2024-09-02,15831.02,3894.39,14059.49,6969.61,5562.57,1290.68,1250.59,8669.43,12559.93,9658.88,3010.95,1318.32,3104.63,26.52,26.85,31.83,15.12,1376.27,1390.27,1005.34,1358.02,7834.73,8867.21,12829.47
2024-09-03,16137.58,4054.62,14110.44,7001.06,5512.23,1336.56,1262.25,8760.61,12832.73,9938.04,2995.74,1303.65,3087.8,26.57,26.81,31.69,15.22,1396.04,1392.28,1052.85,1285.72,7633.3,8763.57,12858.94
2024-09-04,15834.47,3854.78,14149.41,7411.12,5587.5,1323.05,1279.82,8739.39,12703.32,10165.05,2950.46,1317.69,3028.18,26.56,26.81,31.81,15.17,1384.73,1441.09,1098.85,1288.02,7617.93,8821.9,12893.64
2024-09-05,16612.0,3978.27,13787.64,6930.9,5498.62,1313.81,1298.75,8872.99,12837.36,10005.39,3008.26,1303.08,3121.0,26.55,26.88,31.97,15.16,1415.89,1413.93,1105.11,1323.31,7715.84,8955.43,12851.27
2024-09-06,16268.18,3937.46,13925.47,7134.02,5587.19,1335.72,1301.53,8755.88,12540.94,10050.87,3052.72,1287.58,3097.29,26.62,26.84,31.81,15.19,1411.57,1420.4,1033.82,1321.98,7780.36,8965.17,12885.9
2024-09-07,16050.86,4004.27,13952.06,7202.05,5502.36,1323.49,1276.72,8849.59,12835.68,9843.39,2971.54,1360.69,3019.85,26.64,26.95,31.82,15.16,1406.01,1393.73,1158.25,1325.16,7769.96,8819.57,12855.94
